,ID,name,category,main_category,goal,pledged,state,backers
252123,569348072,"Rise Of The Nerds, Geeks, & Rebels (Canceled)",Documentary,Film & Video,20000.0,15.0,canceled,1
252125,56935783,Waterfront Magazine Abu Dhabi,Publishing,Publishing,5000.0,0.0,failed,0
252129,569387730,Lights Out,Experimental,Theater,2500.0,2645.0,successful,114
252136,569433577,Yourbink!,Design,Design,150000.0,661.0,failed,8
252145,569484352,Candy: The First Confectionery-Focused Food 3D Printer,3D Printing,Technology,60000.0,7081.0,failed,23
252148,569524001,Gametee: Our Finest Titanium Tactical Pens,Product Design,Design,6750.0,39767.0,successful,454
252159,569560518,New Business Project,Crochet,Crafts,150.0,30.0,failed,1
252164,569594161,A Moral Guide to...,Anthologies,Publishing,1.0,0.0,failed,0
252178,569687193,CAT-UXO Explosive Remnants of War (ERW) Data-base,Software,Technology,150000.0,1404.0,failed,27
252217,56993973,Power Jam: Roller Derby (Canceled),Video Games,Games,75000.0,4336.0,canceled,141
252218,56994249,Close Network,Web,Technology,55000.0,11.0,failed,2
252221,569950202,The Little Shake Shack,Food,Food,25000.0,3.0,failed,2
252223,569972288,OverlordMats - Wargaming Battle Mats (Canceled),Tabletop Games,Games,100.0,27.0,canceled,1
252225,569982042,Gentle Men. A Live Performance by Robb Johnson,Music,Music,1400.0,1709.0,undefined,0
252247,570104306,Our Wildest Moments,Drama,Film & Video,10000.0,395.0,failed,14
252251,570135824,Puppy Massage DVD,Film & Video,Film & Video,700.0,935.0,undefined,0
252268,570276544,Pudgy Heroes for a Pound!,Illustration,Art,30.0,3.0,failed,2
252270,570288802,#HerneBayTARDISTLC,Design,Design,2000.0,205.0,failed,11
252275,570361672,'Wakeful' - Psychological Drama Short Film,Shorts,Film & Video,1000.0,1000.0,successful,18
252281,570408599,The World of Evo,Video Games,Games,2500.0,66.0,failed,6
252290,570465477,They Rode West - The Death of Lily Rose,Country & Folk,Music,5000.0,10.0,failed,2
252308,57057187,True Believers Comic Festival 2015,Comics,Comics,5500.0,6306.0,successful,239
252312,570609533,Create & Design your own earrings online,Product Design,Design,2000.0,0.0,failed,0
252315,570670607,Cosmic Freakout T-shirt Screen Printing,Apparel,Fashion,2300.0,1572.0,failed,27
252336,570817305,Cooking With Cactu Series 2,Film & Video,Film & Video,20.0,29.69,successful,4
252343,570844280,Lula,Shorts,Film & Video,1500.0,1607.0,successful,44
252358,570908961,Louie's New Lens,Photography,Photography,500.0,506.0,successful,34
252361,570962080,"""Islands of the mind"" part 2 - The 40's strikes back",Film & Video,Film & Video,250.0,0.0,failed,0
252375,571028858,Life of a Student,Art,Art,1000.0,5.0,failed,1
252379,571060032,The NELSON RIDDLE SONGBOOK - Nelson Riddle Tribute Orchestra,Jazz,Music,20000.0,62.0,failed,5
252407,571244050,"Luna Dolina Music and Arts Festival, Voditsa, Bulgaria.",World Music,Music,3500.0,3700.0,successful,113
252412,571262188,Zombie pursue is a Platform strategy game. IOS - ANDROID,Games,Games,2000.0,9.0,failed,5
252430,57143723,Unknown Island Of The Lost Child (Canceled),Video Games,Games,3056.0,0.0,canceled,0
252454,571576039,Luxury Sustainable Menswear - Made In Britain,Fashion,Fashion,10000.0,1152.0,canceled,11
252461,571610511,ProBiz,Academic,Publishing,5000.0,0.0,failed,0
252472,571685285,Taint Magazine - Issue #1,Publishing,Publishing,3000.0,3045.0,successful,83
252491,571783057,Assassin - fashion conscious fitness clothing,Apparel,Fashion,2000.0,547.0,failed,12
252511,571879751,Ryse cosplay costume (Marius Titus),Crafts,Crafts,600.0,1.0,failed,1
252537,572062536,FEATHERS,Shorts,Film & Video,1000.0,1026.0,successful,47
252553,57215221,Sneakerhead: The Industry (Canceled),Fashion,Fashion,6000.0,0.0,canceled,0
252561,57217044,Poker Pong - Paddles for Oddballs (Canceled),Tabletop Games,Games,3500.0,255.0,canceled,6
252572,572217876,Haunted Fields (paperback),Young Adult,Publishing,425.0,0.0,failed,0
252585,57227547,Water Recycling Garden Toilets,Architecture,Design,500.0,500.0,successful,23
252600,572373655,Urban Beauty,Experimental,Film & Video,2500.0,5.0,failed,1
252611,572408691,The Family Yearbook - giving the gift of memories,Publishing,Publishing,1500.0,82.0,failed,3
252612,572417144,Rooboard Balance And Core Board For Strength And Fitness,Product Design,Design,6500.0,764.0,canceled,36
252621,572464186,Norwich Sound & Vision 2013,Mixed Media,Art,3000.0,175.0,failed,4
252629,572513368,'retribution.',Drama,Film & Video,27800.0,6113.0,canceled,34
252657,572662374,Thailand Travel Video Blog,Documentary,Film & Video,700.0,0.0,failed,0
252661,572687670,Sifaka's New EP!,Rock,Music,2200.0,2685.0,successful,50
252675,57278414,An Improvised Improv Show!,Theater,Theater,350.0,375.0,successful,19
252680,572799989,Ott - 'Fairchildren' - on highest quality double vinyl.,Electronic Music,Music,3000.0,12843.0,successful,328
252702,572928248,"Womenswear Final Collection at Central St Martins, London.",Fashion,Fashion,2000.0,280.0,failed,9
252710,573014884,Good art guide (Canceled),Art,Art,10000.0,0.0,canceled,0
252740,573175328,A girl called Rai,Documentary,Film & Video,40000.0,28.0,failed,5
252742,573191852,A Genius No-Handed Umbrella For Texting,Fashion,Fashion,24000.0,717.0,failed,21
252743,573198252,Exploring Urban Art,Painting,Art,105.0,1.0,failed,1
252746,573223578,Saving the High Street with Sausages,Food,Food,10000.0,691.0,failed,13
252766,573364692,Flash Theatre Festival,Theater,Theater,525.0,69.0,failed,4
252767,573365912,Truth BeTold,Music,Music,1500.0,2011.0,successful,0
252777,573442700,'At Dawn' -  Short Film,Shorts,Film & Video,5000.0,5950.0,successful,36
252799,573589215,"Amaranth - A Tale of Magical Lands, Wizards & Adventure",Fiction,Publishing,20000.0,62.0,failed,8
252801,57361049,Island Friends: Inspiring Kids to Make Their Own Luck,Children's Books,Publishing,3500.0,4428.5,successful,81
252819,573701131,Bernard Rangel New Artist Fair 4th to 6th Sept. 2015 LONDON,Painting,Art,600.0,630.0,successful,10
252825,573731545,21 Huntsmen,Video Games,Games,5000.0,160.0,failed,3
252830,573797915,MARVEL COSPLAY UK CON-PROM,Theater,Theater,2200.0,1415.0,failed,17
252859,573960563,Clothing logo/Brand for the Motivated & Ambisious,Accessories,Fashion,99000.0,0.0,failed,0
252867,573997277,Precious Time for Children (Canceled),Children's Books,Publishing,25000.0,205.0,canceled,6
252887,57407398,"Lernstift, the first pen that vibrates when u make a mistake",Hardware,Technology,120000.0,26794.5,failed,283
252904,574175434,Kayleigh's Candy Cart hire,Food,Food,350.0,10.0,failed,1
252908,574178719,The Time Machine: An Invention,Theater,Theater,3000.0,3041.0,successful,102
252918,574227338,Clean Plates healthy food set up Brighton Open Market,Spaces,Food,8000.0,135.0,failed,5
252926,574270258,London Arts Tube January 2016 Kickstarter Campaign,Publishing,Publishing,15.0,0.0,canceled,0
252939,574371121,Encircles,Shorts,Film & Video,550.0,815.0,successful,19
252949,574423954,Defiant Street wear - Apparel With Attitude - Be Defiant!,Apparel,Fashion,100000.0,5.0,failed,1
252954,57443918,Deen Clothing,Apparel,Fashion,900.0,900.0,successful,22
252956,574450601,Looking for Vi - a short film,Shorts,Film & Video,15000.0,1186.0,failed,28
252979,574552134,The Sewing Steampunk Seamstress,Crafts,Crafts,8000.0,70.0,failed,2
252991,574639574,ScaleViz � How Music Theory Relates to your Guitar Fretboard,Software,Technology,10000.0,81.0,failed,2
253011,574714112,Beautifully dyed yarn & fiber in multicolors by feltmaker,Crafts,Crafts,5500.0,14.5,failed,2
253015,574742583,Posting back,Art,Art,200.0,12.0,failed,2
253030,574858222,Impossible,Documentary,Film & Video,7500.0,7521.0,successful,90
253040,574900918,Malicious Intent Professional Photoshoot Fund,Metal,Music,100.0,106.0,successful,3
253054,574997076,Movie : Louis's open world,Documentary,Film & Video,25000.0,0.0,failed,0
253070,575100396,"PiCE, the Pi Camera Enclosure",Product Design,Design,24500.0,2176.0,failed,53
253073,575116950,Making Music Matters,Music,Music,7000.0,0.0,failed,0
253075,575132295,Modern Love,Plays,Theater,2250.0,2876.0,successful,50
253082,575184456,8ball bicycles,Product Design,Design,20000.0,92.0,failed,2
253086,575216014,The Secret Princess - A new genre of animation,Film & Video,Film & Video,4000.0,4557.99,successful,315
253088,575221657,Besses o' th' Barn Young Musicians Fund,Music,Music,2500.0,11.0,undefined,0
253093,575248545,Midsummer Night in the Garden,Theater,Theater,350.0,390.0,successful,16
253096,57527799,CAT SKIN,Film & Video,Film & Video,15000.0,1232.0,failed,47
253144,575596470,Your Own Camera In Africa.,Animals,Photography,8500.0,457.0,failed,12
253153,575648976,Lillie Monroe affordable luxury fashion brand,Apparel,Fashion,4000.0,2.0,failed,2
253175,575765778,Dante's Inferno: A Modern Telling,Theater,Theater,5000.0,5008.0,successful,69
253179,57581136,Little Free Libraries for Heathmere Primary School,Design,Design,1000.0,1000.0,successful,22
253183,575843807,The Zen Hussies : The Charm Account vinyl LP,R&B,Music,2500.0,2611.0,successful,86
253190,575905276,Handmade Embroidered Bags and Purse,Fashion,Fashion,500.0,110.0,failed,2
253194,575925338,GSTOP� Smart Brake Light Modulator and Black Box Recorder,Gadgets,Technology,30000.0,1504.0,failed,41
253200,575971190,Smiths & Morrissey Festival - Hull 2017,Indie Rock,Music,5000.0,10.0,live,1
253207,576005800,Thulium NEW ALBUM !,Rock,Music,24000.0,160.0,failed,6
253216,576069227,Clare Payne: Concept Fashion Studio,Fashion,Fashion,5000.0,160.0,failed,6
253225,576148925,sFTP Client,Apps,Technology,10000.0,103.5,canceled,10
253240,57624156,Simon Meredith - First Acoustic EP!,Music,Music,250.0,250.33,successful,22
253242,57625820,The Home Phone,Design,Design,100000.0,29216.34,failed,450
253265,576396505,Stak Bots 'Red' - a sneakily strategic tabletop card game,Tabletop Games,Games,5000.0,5652.0,successful,240
253298,576563563,The Queen of all Lollipops,Food,Food,15000.0,2838.0,failed,96
253306,576599742,Maths Made Fun,Children's Books,Publishing,6740.0,20.1,failed,3
253325,576747423,Ultimate Vision,Apparel,Fashion,700.0,1.0,failed,1
253347,57692603,Mr Brown: First Solo Album,Pop,Music,2000.0,2211.21,successful,73
253350,576939413,JOLYN is making a musical dream,Pop,Music,4500.0,2077.0,live,35
253362,577063753,Homemade chutneys and jams (Canceled),Food,Food,5000.0,20.0,canceled,1
253368,577081519,Kingdom Invasion Graphic Novel,Children's Books,Publishing,7975.0,55.0,failed,2
253372,5770885,'Gone'. - An apocalyptic drama set in a furry world.,Fiction,Publishing,1100.0,1337.0,successful,27
253374,577098297,AMO: Archaeologies of the Modern Olympics,Nonfiction,Publishing,3500.0,646.0,failed,18
253388,57723871,Barlow & Smith: Christmas In The City EP,Music,Music,2000.0,2806.0,undefined,0
253399,577292333,Prom Dress Hire Glasgow,Couture,Fashion,4000.0,10.0,failed,1
253406,577353294,"Michael Brennand-Wood, Flowerheads, Abbey Gardens",Public Art,Art,4000.0,295.0,failed,10
253416,577416369,Start-up D-Lish Creperie,Food,Food,396.0,13.0,failed,3
253421,577459734,Stalemate,Shorts,Film & Video,2200.0,332.0,failed,11
253426,577483585,WoW Brewery,Drinks,Food,25000.0,38.0,failed,6
253440,577543628,Marching On Together,Theater,Theater,6000.0,6394.0,successful,113
253443,577551559,The Pleasure of Preserving,Print,Journalism,650.0,30.0,failed,2
253446,577570793,San Kavella: The British American Wallet (Suspended),Crafts,Crafts,500.0,241.0,suspended,13
253460,577660230,North/East/South/West Tour,Music,Music,11000.0,2588.99,failed,78
253461,577661515,Golden Dragon,Film & Video,Film & Video,500000.0,5401.0,failed,3
253472,577709547,The bike blanket | The simple and affordable bike protector,Product Design,Design,13750.0,13816.0,successful,90
253478,577736961,'Four Seasons' An illustration for children,Illustration,Art,100.0,216.0,successful,13
253490,577825464,Uma Kangai LFW SS15 Fashion Show,Ready-to-wear,Fashion,1000.0,1126.0,successful,26
253504,577906600,The Vague Direction Book,Nonfiction,Publishing,1200.0,1798.0,successful,90
253505,577907679,Joe And Matt Save The World - Comedy Spoof Feature Film,Comedy,Film & Video,10000.0,35.0,canceled,2
253513,577964371,Strung Stool,Product Design,Design,8000.0,1706.0,failed,34
253517,578016476,Loot Of The Guardians,Playing Cards,Games,3000.0,62.0,canceled,3
253518,578017475,Sight Unseen - A Photojournal/Photobook of the Streets,Photobooks,Photography,400.0,445.0,successful,14
253581,578411020,Vintage Vinyl Accessories - Vinyl Stands & Book Ends,Product Design,Design,500.0,189.0,failed,9
253584,578417351,White Pigeon Tour,Rock,Music,1000.0,1046.0,successful,47
253601,578494581,A�Frame Apparel - The First Collection,Apparel,Fashion,450.0,2.0,failed,2
253602,578505037,Headphones with Removable Headband by Pure Mayhem,Sound,Technology,5000.0,167.0,failed,5
253613,578550223,WiTology: The World�s most Supercharged Messenger Bag,Wearables,Technology,30000.0,3418.0,canceled,20
253618,578572313,Get MurMur off the ground!,Dance,Dance,500.0,60.0,failed,3
253621,578592629,"Chimney Cap ""WindVoodoo""",Product Design,Design,20000.0,4.0,failed,2
253623,578607292,BubblePod - Professional 360� images in less than a minute.,Hardware,Technology,30000.0,54188.0,successful,1281
253628,578625602,Four Beasts Playing Cards,Playing Cards,Games,5800.0,13664.0,successful,589
253661,578850607,The Warwick Globalist,Journalism,Journalism,500.0,670.0,successful,9
253663,578872277,Racehorse project film 'The Healing Touch',Family,Film & Video,250000.0,210.0,failed,5
253713,579187113,MiPan - intelligent Dual Cooking Surface,Product Design,Design,110000.0,4898.5,failed,81
253720,579219488,Grape Soup Project,Fashion,Fashion,7500.0,286.0,failed,11
253722,579240024,Love Doesn't Live Here Anymore - Stop Teenage bullying,Drama,Film & Video,1500.0,1632.0,successful,54
253756,579447162,SeTeS,Tabletop Games,Games,1.0,45.0,successful,23
253763,579479330,Art & Hue | Graphic Pop Art | Bespoke & Custom Art,Digital Art,Art,2500.0,3466.0,successful,20
253781,579595159,The Faction does Reptember,Theater,Theater,1250.0,1250.0,successful,56
253782,57960076,Tabletop Castles,Tabletop Games,Games,3950.0,5160.0,successful,117
253797,579800545,Cretacea: The game of gargantuan survival,Tabletop Games,Games,600.0,4532.0,successful,327
253798,579804260,Alex Woolf's first album!,Classical Music,Music,1000.0,1458.0,successful,52
253800,579807292,The dark side of �holiday heaven�,People,Photography,2500.0,40.0,failed,3
253810,579875786,Heroes Ride Bicycles,Graphic Design,Design,10.0,1754.0,successful,27
253815,579891293,GREY MAN at Theatre503: A Bold Theatrical Experiment,Experimental,Theater,250.0,255.0,successful,13
253817,57992545,The Adventures of Preston,Comedy,Film & Video,250.0,11.0,failed,1
253818,579931369,VP LIVE '14 festival - 26 April 2014 (Canceled),Electronic Music,Music,13000.0,609.0,canceled,13
253830,580004301,One Million Monsters Childrens Mathematics Book,Children's Books,Publishing,5000.0,24.0,failed,3
253832,580005919,Event Espresso Multi Currency Plugin,Software,Technology,1300.0,30.0,failed,2
253833,580007548,"""The London Set"" exhibition production",Art,Art,2000.0,0.0,failed,0
253839,580049517,Cody Coder - Storybooks Teaching Children How To Code,Children's Books,Publishing,40000.0,133.0,failed,10
253842,580080247,Funding for 'Cooked' a dark comedy by Christopher Adams,Plays,Theater,1500.0,2616.0,successful,38
253856,580118565,'SCARAMOUCHE JONES'' by Justin Butcher,Plays,Theater,2500.0,135.0,failed,3
253893,580318127,Laserpod 2 - a little laser in your life,Product Design,Design,75000.0,20011.0,failed,206
253901,580367705,INVASION:LIVE,Animation,Film & Video,1300.0,1673.0,successful,58
253902,580372423,Shades of A Omnibus Limited Edition Hardback,Webcomics,Comics,6000.0,7948.0,successful,192
253940,580627850,AIR the film (The Hybrid Project),Shorts,Film & Video,1000.0,1090.0,successful,43
253958,580719924,The O-Grip controller,Technology,Technology,30000.0,0.0,failed,0
253973,580787050,A year in the life of a London Lad,Film & Video,Film & Video,200000.0,100.0,failed,1
253983,580858127,An American Coast to Coast Documentary,Photography,Photography,6000.0,0.0,failed,0
253991,580903483,Temper Theatre present 'TRIBE',Festivals,Theater,1200.0,1404.0,successful,41
253997,580929503,The Guest Room,Film & Video,Film & Video,3200.0,5212.5,successful,48
254009,581002583,Afrobeats the new Genre,Hip-Hop,Music,2500.0,0.0,failed,0
254028,581113520,Mystery Of Woolley Mountain - A New Point & Click Adventure,Video Games,Games,8000.0,9579.0,successful,345
254036,58116490,Elf,Children's Books,Publishing,7000.0,339.0,failed,12
254057,581291763,The Light at the Top of the World Graphic Novel,Graphic Novels,Comics,8000.0,552.0,failed,21
254077,581404283,The Second Breakfast,Tabletop Games,Games,1000.0,15776.0,live,181
254080,581425655,Madonna Tarot - Music Icons (Canceled),Playing Cards,Games,1650.0,41.0,canceled,2
254083,581446765,THE WEAPON: A Graphic Novel,Graphic Novels,Comics,2750.0,5562.0,successful,157
254084,581448128,Heckstall & Smith butchers' shop (Canceled),Food,Food,66000.0,12.0,canceled,1
254093,581492887,Scalemail & chainmail jewellery for people and pets,Jewelry,Fashion,50.0,126.0,successful,7
